filename,label
dataset/train/earwig/earwig (456).jpg,earwig
dataset/train/snail/snail (216).jpg,snail
dataset/train/snail/snail (426).jpg,snail
dataset/train/moth/moth (361).jpg,moth
dataset/train/beetle/beetle (100).jpg,beetle
dataset/train/grasshopper/grasshopper (261).jpg,grasshopper
dataset/train/beetle/beetle (359).jpg,beetle
dataset/train/beetle/beetle (298).jpg,beetle
dataset/train/slug/slug (132).jpg,slug
dataset/train/bees/bees (450).jpg,bees
dataset/train/slug/slug (265).jpg,slug
dataset/train/weevil/Weevil (224).jpg,weevil
dataset/train/weevil/Weevil (57).jpg,weevil
dataset/train/grasshopper/grasshopper (240).jpg,grasshopper
dataset/train/bees/bees (97).jpg,bees
dataset/train/snail/snail (235).jpg,snail
dataset/train/ants/ants (11).jpg,ants
dataset/train/catterpillar/catterpillar (205).jpg,catterpillar
dataset/train/snail/snail (43).jpg,snail
dataset/train/wasp/wasp (505).jpg,wasp
dataset/train/weevil/Weevil (229).jpg,weevil
dataset/train/bees/bees (174).jpg,bees
dataset/train/grasshopper/grasshopper (300).jpg,grasshopper
dataset/train/earwig/earwig (192).jpg,earwig
dataset/train/weevil/Weevil (26).jpg,weevil
dataset/train/catterpillar/catterpillar (202).jpg,catterpillar
dataset/train/beetle/beetle (340).jpg,beetle
dataset/train/bees/bees (81).jpg,bees
dataset/train/ants/ants (327).jpg,ants
dataset/train/earthworms/earthworms (262).jpg,earthworms
dataset/train/catterpillar/catterpillar (453).jpg,catterpillar
dataset/train/earwig/earwig (166).jpg,earwig
dataset/train/weevil/Weevil (320).jpg,weevil
dataset/train/earwig/earwig (350).jpg,earwig
dataset/train/weevil/Weevil (457).jpg,weevil
dataset/train/grasshopper/grasshopper (177).jpg,grasshopper
dataset/train/bees/bees (436).jpg,bees
dataset/train/catterpillar/catterpillar (278).jpg,catterpillar
dataset/train/earthworms/earthworms (152).jpg,earthworms
dataset/train/weevil/Weevil (277).jpg,weevil
dataset/train/weevil/Weevil (279).jpg,weevil
dataset/train/slug/slug (212).jpg,slug
dataset/train/beetle/beetle (289).jpg,beetle
dataset/train/earwig/earwig (283).jpg,earwig
dataset/train/grasshopper/grasshopper (117).jpg,grasshopper
dataset/train/bees/bees (381).jpg,bees
dataset/train/bees/bees (358).jpg,bees
dataset/train/catterpillar/catterpillar (209).jpg,catterpillar
dataset/train/ants/ants (29).jpg,ants
dataset/train/snail/snail (265).jpg,snail
dataset/train/grasshopper/grasshopper (277).jpg,grasshopper
dataset/train/earwig/earwig (306).jpg,earwig
dataset/train/snail/snail (44).jpg,snail
dataset/train/bees/bees (337).jpg,bees
dataset/train/bees/bees (389).jpg,bees
dataset/train/beetle/beetle (221).jpg,beetle
dataset/train/earwig/earwig (432).jpg,earwig
dataset/train/beetle/beetle (367).jpg,beetle
dataset/train/wasp/wasp (589).jpg,wasp
dataset/train/catterpillar/catterpillar (252).jpg,catterpillar
dataset/train/snail/snail (290).jpg,snail
dataset/train/catterpillar/catterpillar (139).jpg,catterpillar
dataset/train/bees/bees (170).jpg,bees
dataset/train/bees/bees (77).jpg,bees
dataset/train/wasp/wasp (646).jpg,wasp
dataset/train/earwig/earwig (463).jpg,earwig
dataset/train/slug/slug (97).jpg,slug
dataset/train/bees/bees (5).jpg,bees
dataset/train/snail/snail (461).jpg,snail
dataset/train/earthworms/earthworms (120).jpg,earthworms
dataset/train/snail/snail (266).jpg,snail
dataset/train/earwig/earwig (221).jpg,earwig
dataset/train/grasshopper/grasshopper (391).jpg,grasshopper
dataset/train/earwig/earwig (311).jpg,earwig
dataset/train/grasshopper/grasshopper (82).jpg,grasshopper
dataset/train/slug/slug (198).jpg,slug
dataset/train/grasshopper/grasshopper (152).jpg,grasshopper
dataset/train/snail/snail (214).jpg,snail
dataset/train/moth/moth (444).jpg,moth
dataset/train/slug/slug (113).jpg,slug
dataset/train/moth/moth (356).jpg,moth
dataset/train/bees/bees (13).jpg,bees
dataset/train/snail/snail (353).jpg,snail
dataset/train/weevil/Weevil (286).jpg,weevil
dataset/train/snail/snail (71).jpg,snail
dataset/train/wasp/wasp (922).jpg,wasp
dataset/train/wasp/wasp (597).jpg,wasp
dataset/train/weevil/Weevil (359).jpg,weevil
dataset/train/grasshopper/grasshopper (256).jpg,grasshopper
dataset/train/snail/snail (140).jpg,snail
dataset/train/grasshopper/grasshopper (435).jpg,grasshopper
dataset/train/moth/moth (339).jpg,moth
dataset/train/wasp/wasp (683).jpg,wasp
dataset/train/wasp/wasp (582).jpg,wasp
dataset/train/moth/moth (378).jpg,moth
dataset/train/moth/moth (369).jpg,moth
dataset/train/earwig/earwig (379).jpg,earwig
dataset/train/bees/bees (494).jpg,bees
dataset/train/ants/ants (268).jpg,ants
dataset/train/catterpillar/catterpillar (101).jpg,catterpillar
dataset/train/beetle/beetle (65).jpg,beetle
dataset/train/wasp/wasp (728).jpg,wasp
dataset/train/bees/bees (99).jpg,bees
dataset/train/weevil/Weevil (400).jpg,weevil
dataset/train/moth/moth (437).jpg,moth
dataset/train/slug/slug (297).jpg,slug
dataset/train/ants/ants (207).jpg,ants
dataset/train/bees/bees (440).jpg,bees
dataset/train/earwig/earwig (94).jpg,earwig
dataset/train/slug/slug (206).jpg,slug
dataset/train/earthworms/earthworms (82).jpg,earthworms
dataset/train/slug/slug (288).jpg,slug
dataset/train/weevil/Weevil (123).jpg,weevil
dataset/train/ants/ants (363).jpg,ants
dataset/train/earthworms/earthworms (29).jpg,earthworms
dataset/train/ants/ants (386).jpg,ants
dataset/train/weevil/Weevil (44).jpg,weevil
dataset/train/moth/moth (40).jpg,moth
dataset/train/snail/snail (175).jpg,snail
dataset/train/snail/snail (245).jpg,snail
dataset/train/weevil/Weevil (394).jpg,weevil
dataset/train/earthworms/earthworms (103).jpg,earthworms
dataset/train/slug/slug (136).jpg,slug
dataset/train/ants/ants (227).jpg,ants
dataset/train/wasp/wasp (966).jpg,wasp
dataset/train/earwig/earwig (55).jpg,earwig
dataset/train/bees/bees (37).jpg,bees
dataset/train/slug/slug (264).jpg,slug
dataset/train/earwig/earwig (383).jpg,earwig
dataset/train/earwig/earwig (248).jpg,earwig
dataset/train/slug/slug (60).jpg,slug
dataset/train/moth/moth (383).jpg,moth
dataset/train/earthworms/earthworms (189).jpg,earthworms
dataset/train/catterpillar/catterpillar (45).jpg,catterpillar
dataset/train/bees/bees (328).jpg,bees
dataset/train/weevil/Weevil (367).jpg,weevil
dataset/train/weevil/Weevil (256).jpg,weevil
dataset/train/wasp/wasp (627).jpg,wasp
dataset/train/weevil/Weevil (417).jpg,weevil
dataset/train/earwig/earwig (85).jpg,earwig
dataset/train/bees/bees (159).jpg,bees
dataset/train/bees/bees (58).jpg,bees
dataset/train/moth/moth (239).jpg,moth
dataset/train/weevil/Weevil (305).jpg,weevil
dataset/train/catterpillar/catterpillar (149).jpg,catterpillar
dataset/train/ants/ants (38).jpg,ants
dataset/train/catterpillar/catterpillar (327).jpg,catterpillar
dataset/train/beetle/beetle (190).jpg,beetle
dataset/train/moth/moth (340).jpg,moth
dataset/train/beetle/beetle (309).jpg,beetle
dataset/train/bees/bees (449).jpg,bees
dataset/train/catterpillar/catterpillar (272).jpg,catterpillar
dataset/train/beetle/beetle (88).jpg,beetle
dataset/train/ants/ants (482).jpg,ants
dataset/train/earwig/earwig (374).jpg,earwig
dataset/train/ants/ants (196).jpg,ants
dataset/train/bees/bees (437).jpg,bees
dataset/train/catterpillar/catterpillar (105).jpg,catterpillar
dataset/train/catterpillar/catterpillar (415).jpg,catterpillar
dataset/train/beetle/beetle (142).jpg,beetle
dataset/train/bees/bees (48).jpg,bees
dataset/train/bees/bees (120).jpg,bees
dataset/train/slug/slug (203).jpg,slug
dataset/train/catterpillar/catterpillar (154).jpg,catterpillar
dataset/train/earwig/earwig (168).jpg,earwig
dataset/train/earthworms/earthworms (319).jpg,earthworms
dataset/train/wasp/wasp (880).jpg,wasp
dataset/train/earwig/earwig (365).jpg,earwig
dataset/train/beetle/beetle (114).jpg,beetle
dataset/train/grasshopper/grasshopper (14).jpg,grasshopper
dataset/train/earwig/earwig (411).jpg,earwig
dataset/train/catterpillar/catterpillar (364).jpg,catterpillar
dataset/train/wasp/wasp (574).jpg,wasp
dataset/train/bees/bees (479).jpg,bees
dataset/train/bees/bees (59).jpg,bees
dataset/train/snail/snail (321).jpg,snail
dataset/train/slug/slug (166).jpg,slug
dataset/train/slug/slug (76).jpg,slug
dataset/train/ants/ants (321).jpg,ants
dataset/train/earthworms/earthworms (310).jpg,earthworms
dataset/train/earthworms/earthworms (109).jpg,earthworms
dataset/train/weevil/Weevil (134).jpg,weevil
dataset/train/beetle/beetle (244).jpg,beetle
dataset/train/beetle/beetle (334).jpg,beetle
dataset/train/earwig/earwig (17).jpg,earwig
dataset/train/beetle/beetle (116).jpg,beetle
dataset/train/bees/bees (262).jpg,bees
dataset/train/catterpillar/catterpillar (291).jpg,catterpillar
dataset/train/ants/ants (49).jpg,ants
dataset/train/slug/slug (69).jpg,slug
dataset/train/grasshopper/grasshopper (89).jpg,grasshopper
dataset/train/snail/snail (325).jpg,snail
dataset/train/catterpillar/catterpillar (397).jpg,catterpillar
dataset/train/catterpillar/catterpillar (393).jpg,catterpillar
dataset/train/moth/moth (96).jpg,moth
dataset/train/slug/slug (81).jpg,slug
dataset/train/bees/bees (339).jpg,bees
dataset/train/earwig/earwig (323).jpg,earwig
dataset/train/earthworms/earthworms (13).jpg,earthworms
dataset/train/earwig/earwig (256).jpg,earwig
dataset/train/snail/snail (405).jpg,snail
dataset/train/weevil/Weevil (284).jpg,weevil
dataset/train/ants/ants (55).jpg,ants
dataset/train/wasp/wasp (654).jpg,wasp
dataset/train/ants/ants (310).jpg,ants
dataset/train/snail/snail (161).jpg,snail
dataset/train/wasp/wasp (629).jpg,wasp
dataset/train/bees/bees (333).jpg,bees
dataset/train/beetle/beetle (415).jpg,beetle
dataset/train/snail/snail (447).jpg,snail
dataset/train/earwig/earwig (332).jpg,earwig
dataset/train/grasshopper/grasshopper (441).jpg,grasshopper
dataset/train/earwig/earwig (341).jpg,earwig
dataset/train/grasshopper/grasshopper (272).jpg,grasshopper
dataset/train/grasshopper/grasshopper (398).jpg,grasshopper
dataset/train/grasshopper/grasshopper (378).jpg,grasshopper
dataset/train/beetle/beetle (177).jpg,beetle
dataset/train/weevil/Weevil (150).jpg,weevil
dataset/train/slug/slug (13).jpg,slug
dataset/train/earwig/earwig (174).jpg,earwig
dataset/train/grasshopper/grasshopper (368).jpg,grasshopper
dataset/train/beetle/beetle (384).jpg,beetle
dataset/train/grasshopper/grasshopper (406).jpg,grasshopper
dataset/train/grasshopper/grasshopper (149).jpg,grasshopper
dataset/train/ants/ants (422).jpg,ants
dataset/train/earthworms/earthworms (242).jpg,earthworms
dataset/train/slug/slug (45).jpg,slug
dataset/train/earthworms/earthworms (183).jpg,earthworms
dataset/train/bees/bees (466).jpg,bees
dataset/train/snail/snail (204).jpg,snail
dataset/train/grasshopper/grasshopper (146).jpg,grasshopper
dataset/train/earwig/earwig (441).jpg,earwig
dataset/train/beetle/beetle (226).jpg,beetle
dataset/train/catterpillar/catterpillar (312).jpg,catterpillar
dataset/train/snail/snail (306).jpg,snail
dataset/train/catterpillar/catterpillar (403).jpg,catterpillar
dataset/train/grasshopper/grasshopper (424).jpg,grasshopper
dataset/train/bees/bees (443).jpg,bees
dataset/train/moth/moth (237).jpg,moth
dataset/train/snail/snail (335).jpg,snail
dataset/train/ants/ants (334).jpg,ants
dataset/train/earthworms/earthworms (24).jpg,earthworms
dataset/train/slug/slug (217).jpg,slug
dataset/train/ants/ants (391).jpg,ants
dataset/train/moth/moth (382).jpg,moth
dataset/train/moth/moth (189).jpg,moth
dataset/train/wasp/wasp (599).jpg,wasp
dataset/train/bees/bees (324).jpg,bees
dataset/train/wasp/wasp (758).jpg,wasp
dataset/train/snail/snail (438).jpg,snail
dataset/train/slug/slug (286).jpg,slug
dataset/train/moth/moth (306).jpg,moth
dataset/train/wasp/WASP (1).png,wasp
dataset/train/slug/slug (98).jpg,slug
dataset/train/slug/slug (383).jpg,slug
dataset/train/snail/snail (465).jpg,snail
dataset/train/wasp/wasp (936).jpg,wasp
dataset/train/ants/ants (211).jpg,ants
dataset/train/wasp/wasp (948).jpg,wasp
dataset/train/weevil/Weevil (451).jpg,weevil
dataset/train/catterpillar/catterpillar (116).jpg,catterpillar
dataset/train/moth/moth (423).jpg,moth
dataset/train/wasp/wasp (992).jpg,wasp
dataset/train/wasp/wasp (786).jpg,wasp
dataset/train/ants/ants (216).jpg,ants
dataset/train/wasp/wasp (824).jpg,wasp
dataset/train/grasshopper/grasshopper (70).jpg,grasshopper
dataset/train/earwig/earwig (371).jpg,earwig
dataset/train/weevil/Weevil (405).jpg,weevil
dataset/train/moth/moth (149).jpg,moth
dataset/train/ants/ants (367).jpg,ants
dataset/train/weevil/Weevil (265).jpg,weevil
dataset/train/ants/ants (444).jpg,ants
dataset/train/catterpillar/catterpillar (208).jpg,catterpillar
dataset/train/wasp/wasp (830).jpg,wasp
dataset/train/snail/snail (385).jpg,snail
dataset/train/grasshopper/grasshopper (226).jpg,grasshopper
dataset/train/ants/ants (178).jpg,ants
dataset/train/catterpillar/catterpillar (288).jpg,catterpillar
dataset/train/grasshopper/grasshopper (480).jpg,grasshopper
dataset/train/slug/slug (27).jpg,slug
dataset/train/grasshopper/grasshopper (183).jpg,grasshopper
dataset/train/earwig/earwig (128).jpg,earwig
dataset/train/wasp/WASP (1).jpg,wasp
dataset/train/beetle/beetle (418).jpg,beetle
dataset/train/beetle/beetle (119).jpg,beetle
dataset/train/grasshopper/grasshopper (416).jpg,grasshopper
dataset/train/grasshopper/grasshopper (103).jpg,grasshopper
dataset/train/grasshopper/grasshopper (432).jpg,grasshopper
dataset/train/slug/slug (70).jpg,slug
dataset/train/weevil/Weevil (127).jpg,weevil
dataset/train/slug/slug (101).jpg,slug
dataset/train/slug/slug (105).jpg,slug
dataset/train/bees/bees (56).jpg,bees
dataset/train/weevil/Weevil (105).jpg,weevil
dataset/train/bees/bees (251).jpg,bees
dataset/train/wasp/wasp (555).jpg,wasp
dataset/train/bees/bees (493).jpg,bees
dataset/train/catterpillar/catterpillar (238).jpg,catterpillar
dataset/train/catterpillar/catterpillar (143).jpg,catterpillar
dataset/train/wasp/wasp (626).jpg,wasp
dataset/train/slug/slug (365).jpg,slug
dataset/train/earwig/earwig (197).jpg,earwig
dataset/train/ants/ants (243).jpg,ants
dataset/train/wasp/wasp (864).jpg,wasp
dataset/train/weevil/Weevil (139).jpg,weevil
dataset/train/snail/snail (480).jpg,snail
dataset/train/snail/snail (356).jpg,snail
dataset/train/snail/snail (260).jpg,snail
dataset/train/catterpillar/catterpillar (73).jpg,catterpillar
dataset/train/weevil/Weevil (223).jpg,weevil
dataset/train/earthworms/earthworms (227).jpg,earthworms
dataset/train/beetle/beetle (82).jpg,beetle
dataset/train/slug/slug (261).jpg,slug
dataset/train/moth/moth (164).jpg,moth
dataset/train/bees/bees (369).jpg,bees
dataset/train/grasshopper/grasshopper (417).jpg,grasshopper
dataset/train/moth/moth (429).jpg,moth
dataset/train/beetle/beetle (87).jpg,beetle
dataset/train/earwig/earwig (347).jpg,earwig
dataset/train/weevil/Weevil (71).jpg,weevil
dataset/train/earwig/earwig (155).jpg,earwig
dataset/train/grasshopper/grasshopper (239).jpg,grasshopper
dataset/train/earthworms/earthworms (2).jpg,earthworms
dataset/train/ants/ants (394).jpg,ants
dataset/train/wasp/wasp (516).jpg,wasp
dataset/train/snail/snail (219).jpg,snail
dataset/train/earwig/earwig (305).jpg,earwig
dataset/train/slug/slug (263).jpg,slug
dataset/train/snail/snail (145).jpg,snail
dataset/train/beetle/beetle (9).jpg,beetle
dataset/train/slug/slug (184).jpg,slug
dataset/train/ants/ants (402).jpg,ants
dataset/train/ants/ants (344).jpg,ants
dataset/train/slug/slug (133).jpg,slug
dataset/train/catterpillar/catterpillar (167).jpg,catterpillar
dataset/train/earwig/earwig (201).jpg,earwig
dataset/train/bees/bees (379).jpg,bees
dataset/train/ants/ants (282).jpg,ants
dataset/train/catterpillar/catterpillar (404).jpg,catterpillar
dataset/train/earwig/earwig (19).jpg,earwig
dataset/train/earthworms/earthworms (240).jpg,earthworms
dataset/train/earwig/earwig (194).jpg,earwig
dataset/train/catterpillar/catterpillar (199).jpg,catterpillar
dataset/train/weevil/Weevil (449).jpg,weevil
dataset/train/slug/slug (134).jpg,slug
dataset/train/moth/moth (152).jpg,moth
dataset/train/earwig/earwig (270).jpg,earwig
dataset/train/catterpillar/catterpillar (243).jpg,catterpillar
dataset/train/catterpillar/catterpillar (372).jpg,catterpillar
dataset/train/grasshopper/grasshopper (189).jpg,grasshopper
dataset/train/moth/moth (91).jpg,moth
dataset/train/earthworms/earthworms (207).jpg,earthworms
dataset/train/weevil/Weevil (28).jpg,weevil
dataset/train/grasshopper/grasshopper (51).jpg,grasshopper
dataset/train/weevil/Weevil (63).jpg,weevil
dataset/train/snail/snail (460).jpg,snail
dataset/train/slug/slug (312).jpg,slug
dataset/train/earwig/earwig (461).jpg,earwig
dataset/train/catterpillar/catterpillar (92).jpg,catterpillar
dataset/train/bees/bees (364).jpg,bees
dataset/train/earwig/earwig (57).jpg,earwig
dataset/train/moth/moth (371).jpg,moth
dataset/train/snail/snail (180).jpg,snail
dataset/train/bees/bees (44).jpg,bees
dataset/train/grasshopper/grasshopper (54).jpg,grasshopper
dataset/train/earthworms/earthworms (293).jpg,earthworms
dataset/train/weevil/Weevil (484).jpg,weevil
dataset/train/earwig/earwig (162).jpg,earwig
dataset/train/weevil/Weevil (35).jpg,weevil
dataset/train/catterpillar/catterpillar (74).jpg,catterpillar
dataset/train/beetle/beetle (175).jpg,beetle
dataset/train/bees/bees (254).jpg,bees
dataset/train/bees/bees (208).jpg,bees
dataset/train/beetle/beetle (168).jpg,beetle
dataset/train/snail/snail (116).jpg,snail
dataset/train/snail/snail (181).jpg,snail
dataset/train/wasp/wasp (747).jpg,wasp
dataset/train/grasshopper/grasshopper (140).jpg,grasshopper
dataset/train/snail/snail (150).jpg,snail
dataset/train/beetle/beetle (68).jpg,beetle
dataset/train/earwig/earwig (210).jpg,earwig
dataset/train/catterpillar/catterpillar (212).jpg,catterpillar
dataset/train/grasshopper/grasshopper (10).jpg,grasshopper
dataset/train/grasshopper/grasshopper (84).jpg,grasshopper
dataset/train/catterpillar/catterpillar (93).jpg,catterpillar
dataset/train/earthworms/earthworms (294).jpg,earthworms
dataset/train/snail/snail (129).jpg,snail
dataset/train/weevil/Weevil (86).jpg,weevil
dataset/train/earwig/earwig (202).jpg,earwig
dataset/train/earwig/earwig (63).jpg,earwig
dataset/train/earwig/earwig (236).jpg,earwig
dataset/train/slug/slug (73).jpg,slug
dataset/train/wasp/wasp (549).jpg,wasp
dataset/train/earwig/earwig (403).jpg,earwig
dataset/train/wasp/wasp (703).jpg,wasp
dataset/train/weevil/Weevil (56).jpg,weevil
dataset/train/earwig/earwig (425).jpg,earwig
dataset/train/earthworms/earthworms (165).jpg,earthworms
dataset/train/weevil/Weevil (273).jpg,weevil
dataset/train/earwig/earwig (62).jpg,earwig
dataset/train/wasp/wasp (778).jpg,wasp
dataset/train/weevil/Weevil (96).jpg,weevil
dataset/train/earwig/earwig (188).jpg,earwig
dataset/train/moth/moth (122).jpg,moth
dataset/train/weevil/Weevil (23).jpg,weevil
dataset/train/moth/moth (193).jpg,moth
dataset/train/snail/snail (165).jpg,snail
dataset/train/grasshopper/grasshopper (31).jpg,grasshopper
dataset/train/snail/snail (349).jpg,snail
dataset/train/grasshopper/grasshopper (195).jpg,grasshopper
dataset/train/moth/moth (200).jpg,moth
dataset/train/snail/snail (379).jpg,snail
dataset/train/weevil/Weevil (246).jpg,weevil
dataset/train/bees/bees (227).jpg,bees
dataset/train/bees/bees (319).jpg,bees
dataset/train/bees/bees (150).jpg,bees
dataset/train/catterpillar/catterpillar (353).jpg,catterpillar
dataset/train/earthworms/earthworms (260).jpg,earthworms
dataset/train/beetle/beetle (188).jpg,beetle
dataset/train/earthworms/earthworms (218).jpg,earthworms
dataset/train/ants/ants (162).jpg,ants
dataset/train/earwig/earwig (224).jpg,earwig
dataset/train/beetle/beetle (235).jpg,beetle
dataset/train/weevil/Weevil (435).jpg,weevil
dataset/train/ants/ants (412).jpg,ants
dataset/train/catterpillar/catterpillar (7).jpg,catterpillar
dataset/train/weevil/Weevil (429).jpg,weevil
dataset/train/ants/ants (442).jpg,ants
dataset/train/bees/bees (217).jpg,bees
dataset/train/beetle/beetle (313).jpg,beetle
dataset/train/weevil/Weevil (93).jpg,weevil
dataset/train/wasp/wasp (820).jpg,wasp
dataset/train/earwig/earwig (214).jpg,earwig
dataset/train/bees/bees (34).jpg,bees
dataset/train/bees/bees (221).jpg,bees
dataset/train/earwig/earwig (339).jpg,earwig
dataset/train/wasp/wasp (719).jpg,wasp
dataset/train/moth/moth (221).jpg,moth
dataset/train/slug/slug (375).jpg,slug
dataset/train/slug/slug (296).jpg,slug
dataset/train/grasshopper/grasshopper (311).jpg,grasshopper
dataset/train/wasp/wasp (959).jpg,wasp
dataset/train/beetle/beetle (195).jpg,beetle
dataset/train/beetle/beetle (201).jpg,beetle
dataset/train/beetle/beetle (58).jpg,beetle
dataset/train/wasp/wasp (893).jpg,wasp
dataset/train/snail/snail (193).jpg,snail
dataset/train/ants/ants (153).jpg,ants
dataset/train/snail/snail (403).jpg,snail
dataset/train/earthworms/earthworms (28).jpg,earthworms
dataset/train/earwig/earwig (225).jpg,earwig
dataset/train/earwig/earwig (228).jpg,earwig
dataset/train/weevil/Weevil (15).jpg,weevil
dataset/train/weevil/Weevil (186).jpg,weevil
dataset/train/earthworms/earthworms (176).jpg,earthworms
dataset/train/slug/slug (268).jpg,slug
dataset/train/beetle/beetle (129).jpg,beetle
dataset/train/ants/ants (263).jpg,ants
dataset/train/ants/ants (259).jpg,ants
dataset/train/catterpillar/catterpillar (344).jpg,catterpillar
dataset/train/wasp/wasp (643).jpg,wasp
dataset/train/snail/snail (168).jpg,snail
dataset/train/snail/snail (398).jpg,snail
dataset/train/weevil/Weevil (392).jpg,weevil
dataset/train/grasshopper/grasshopper (231).jpg,grasshopper
dataset/train/snail/snail (130).jpg,snail
dataset/train/weevil/Weevil (194).jpg,weevil
dataset/train/moth/moth (391).jpg,moth
dataset/train/earwig/earwig (227).jpg,earwig
dataset/train/earwig/earwig (118).jpg,earwig
dataset/train/weevil/Weevil (401).jpg,weevil
dataset/train/moth/moth (190).jpg,moth
dataset/train/earwig/earwig (465).jpg,earwig
dataset/train/slug/slug (274).jpg,slug
dataset/train/weevil/Weevil (304).jpg,weevil
dataset/train/slug/slug (75).jpg,slug
dataset/train/moth/moth (390).jpg,moth
dataset/train/ants/ants (33).jpg,ants
dataset/train/ants/ants (1).png,ants
dataset/train/catterpillar/catterpillar (71).jpg,catterpillar
dataset/train/bees/bees (471).jpg,bees
dataset/train/wasp/wasp (757).jpg,wasp
dataset/train/earwig/earwig (231).jpg,earwig
dataset/train/wasp/wasp (632).jpg,wasp
dataset/train/slug/slug (156).jpg,slug
dataset/train/moth/moth (469).jpg,moth
dataset/train/earthworms/earthworms (264).jpg,earthworms
dataset/train/slug/slug (114).jpg,slug
dataset/train/wasp/wasp (799).jpg,wasp
dataset/train/slug/slug (322).jpg,slug
dataset/train/moth/moth (89).jpg,moth
dataset/train/weevil/Weevil (198).jpg,weevil
dataset/train/weevil/Weevil (366).jpg,weevil
dataset/train/bees/bees (29).jpg,bees
dataset/train/bees/bees (88).jpg,bees
dataset/train/beetle/beetle (99).jpg,beetle
dataset/train/earwig/earwig (418).jpg,earwig
dataset/train/earthworms/earthworms (37).jpg,earthworms
dataset/train/weevil/Weevil (399).jpg,weevil
dataset/train/earwig/earwig (177).jpg,earwig
dataset/train/beetle/beetle (253).jpg,beetle
dataset/train/earthworms/earthworms (163).jpg,earthworms
dataset/train/bees/bees (338).jpg,bees
dataset/train/snail/snail (293).jpg,snail
dataset/train/moth/moth (407).jpg,moth
dataset/train/snail/snail (220).jpg,snail
dataset/train/wasp/wasp (718).jpg,wasp
dataset/train/bees/bees (252).jpg,bees
dataset/train/bees/bees (116).jpg,bees
dataset/train/catterpillar/catterpillar (177).jpg,catterpillar
dataset/train/grasshopper/grasshopper (438).jpg,grasshopper
dataset/train/grasshopper/grasshopper (250).jpg,grasshopper
dataset/train/ants/ants (172).jpg,ants
dataset/train/wasp/wasp (762).jpg,wasp
dataset/train/earthworms/earthworms (156).jpg,earthworms
dataset/train/slug/slug (89).jpg,slug
dataset/train/snail/snail (439).jpg,snail
dataset/train/weevil/Weevil (236).jpg,weevil
dataset/train/bees/bees (107).jpg,bees
dataset/train/weevil/Weevil (217).jpg,weevil
dataset/train/catterpillar/catterpillar (441).jpg,catterpillar
dataset/train/earwig/earwig (304).jpg,earwig
dataset/train/snail/snail (109).jpg,snail
dataset/train/grasshopper/grasshopper (68).jpg,grasshopper
dataset/train/ants/ants (477).jpg,ants
dataset/train/moth/moth (207).jpg,moth
dataset/train/ants/ants (443).jpg,ants
dataset/train/snail/snail (395).jpg,snail
dataset/train/catterpillar/catterpillar (400).jpg,catterpillar
dataset/train/slug/slug (323).jpg,slug
dataset/train/catterpillar/catterpillar (44).jpg,catterpillar
dataset/train/earwig/earwig (386).jpg,earwig
dataset/train/ants/ants (355).jpg,ants
dataset/train/grasshopper/grasshopper (408).jpg,grasshopper
dataset/train/slug/slug (90).jpg,slug
dataset/train/moth/moth (287).jpg,moth
dataset/train/earwig/earwig (148).jpg,earwig
dataset/train/wasp/wasp (705).jpg,wasp
dataset/train/catterpillar/catterpillar (86).jpg,catterpillar
dataset/train/snail/snail (441).jpg,snail
dataset/train/beetle/beetle (115).jpg,beetle
dataset/train/weevil/Weevil (447).jpg,weevil
dataset/train/earthworms/earthworms (301).jpg,earthworms
dataset/train/grasshopper/grasshopper (346).jpg,grasshopper
dataset/train/snail/snail (484).jpg,snail
dataset/train/catterpillar/catterpillar (58).jpg,catterpillar
dataset/train/snail/snail (292).jpg,snail
dataset/train/catterpillar/catterpillar (197).jpg,catterpillar
dataset/train/bees/bees (78).jpg,bees
dataset/train/weevil/Weevil (11).jpg,weevil
dataset/train/earwig/earwig (298).jpg,earwig
dataset/train/catterpillar/catterpillar (314).jpg,catterpillar
dataset/train/grasshopper/grasshopper (104).jpg,grasshopper
dataset/train/earthworms/earthworms (231).jpg,earthworms
dataset/train/snail/snail (355).jpg,snail
dataset/train/earthworms/earthworms (106).jpg,earthworms
dataset/train/wasp/wasp (712).jpg,wasp
dataset/train/slug/slug (123).jpg,slug
dataset/train/weevil/Weevil (147).jpg,weevil
dataset/train/beetle/beetle (383).jpg,beetle
dataset/train/earthworms/earthworms (64).jpg,earthworms
dataset/train/grasshopper/grasshopper (286).jpg,grasshopper
dataset/train/moth/moth (119).jpg,moth
dataset/train/wasp/wasp (790).jpg,wasp
dataset/train/weevil/Weevil (278).jpg,weevil
dataset/train/earwig/earwig (262).jpg,earwig
dataset/train/moth/moth (133).jpg,moth
dataset/train/beetle/beetle (160).jpg,beetle
dataset/train/earthworms/earthworms (84).jpg,earthworms
dataset/train/moth/moth (248).jpg,moth
dataset/train/moth/moth (85).jpg,moth
dataset/train/slug/slug (276).jpg,slug
dataset/train/snail/snail (94).jpg,snail
dataset/train/slug/slug (373).jpg,slug
dataset/train/snail/snail (462).jpg,snail
dataset/train/snail/snail (273).jpg,snail
dataset/train/bees/bees (287).jpg,bees
dataset/train/earthworms/earthworms (171).jpg,earthworms
dataset/train/snail/snail (171).jpg,snail
dataset/train/slug/slug (188).jpg,slug
dataset/train/ants/ants (58).jpg,ants
dataset/train/wasp/wasp (859).jpg,wasp
